회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원)
일정실업(주),008500,2021/12,41344990,18570947,22774043,31793220,47335191,26335446,20999745,30944445
일정실업(주),008500,2022/12,32238834,4351127,27887706,31116924,33526651,8792253,24734398,30712994
일정실업(주),008500,2023/12,31049305,3038311,28010994,32579519,30146823,5842290,24304533,32208773
일진다이아몬드(주),081000,2018/12,159895730,103254089,56641641,133959368,136888776,102375559,34513216,98496038
일진다이아몬드(주),081000,2019/12,249110385,184624009,64486376,161062350,197289531,172710986,24578544,65882995
일진다이아몬드(주),081000,2020/12,247688526,188537574,59150952,168656786,185631589,164142620,21488969,50050154
일진다이아몬드(주),081000,2021/12,641762242,535076856,106685387,187663976,300545576,247772904,52772673,61608468
일진다이아몬드(주),081000,2022/12,599305652,527965220,71340431,186836814,261003111,228165200,32837911,62281258
일진다이아몬드(주),081000,2023/12,594029355,531849508,62179847,154457870,261398792,228708213,32690579,63297349
일진디스플레이(주),020760,2018/12,,,,,158315437,80970752,77344685,206363161
일진디스플레이(주),020760,2019/12,126231326,50315239,75916087,95688255,126578231,51476183,75102048,95688255
일진디스플레이(주),020760,2020/12,113893786,28374050,85519736,66857777,116726661,31516993,85209667,67685415
일진디스플레이(주),020760,2021/12,117460184,10725882,106734302,101440584,122549054,15959353,106589701,93360736
일진디스플레이(주),020760,2022/12,117303570,28930665,88372906,124347842,121946603,33557148,88389455,112052570
일진디스플레이(주),020760,2023/12,111889655,25500103,86389552,54334551,111251096,25072127,86178969,20294857
일진전기(주),103590,2018/12,778631601,300323897,478307704,731430724,772343690,297874319,474469370,734144402
일진전기(주),103590,2019/12,780849822,303724466,477125357,668304097,776346702,300606073,475740629,658912975
일진전기(주),103590,2020/12,790379092,308884249,481494842,707930790,783085045,305946755,477138290,703635618
일진전기(주),103590,2021/12,837942611,323057560,514885051,932362521,830355028,318748861,511606167,928724411
일진전기(주),103590,2022/12,839513249,344902375,494610874,1164706090,818333453,338292772,480040681,1132474477
일진전기(주),103590,2023/12,928888144,371142176,557745968,1246731647,898415106,361346818,537068288,1229667325
일진하이솔루스(주),271940,2018/12,,,,,28208865,8578143,19630722,28585758
일진하이솔루스(주),271940,2019/12,,,,,76972844,37298127,39674717,88512979
일진하이솔루스(주),271940,2020/12,,,,,81301533,53218238,28083295,113524940
일진하이솔루스(주),271940,2021/12,,,,,343543080,307157965,36385115,117690719
일진하이솔루스(주),271940,2022/12,,,,,342505451,314718893,27786558,109080826
일진하이솔루스(주),271940,2023/12,,,,,338352796,315903987,22448809,78740159
일진홀딩스(주),015860,2018/12,1116605852,447530534,669075318,929394615,267734110,248042309,19691801,7165725
일진홀딩스(주),015860,2019/12,1188576506,516482289,672094218,896159161,274959910,251041587,23918324,6164606
일진홀딩스(주),015860,2020/12,1158500912,519537017,638963895,934000100,274684930,252186374,22498556,6763915
일진홀딩스(주),015860,2021/12,1611593520,884838121,726755399,1190071996,274823547,252172231,22651317,8437395
일진홀딩스(주),015860,2022/12,1586114519,907886899,678227620,1433888289,277170689,253599347,23571342,11606005
일진홀딩스(주),015860,2023/12,1664779335,940563474,724215861,1471896023,279690624,252691542,26999082,11834666
잉글우드랩(주),950140,2018/12,104772859,56705437,48067422,118766184,84370348,57377768,26992580,100542319
잉글우드랩(주),950140,2019/12,115343361,61125065,54218297,133316920,93641490,62286532,31354957,116673725
잉글우드랩(주),950140,2020/12,108717131,60666382,48050750,137168122,89360792,63679933,25680859,111197562
잉글우드랩(주),950140,2021/12,128180776,80951038,47229738,160816441,104106543,82429426,21677116,110926964
잉글우드랩(주),950140,2022/12,135376117,93027146,42348971,151508766,112489608,94723545,17766063,110104736
자이글(주),234920,2018/12,94296332,82232099,12064233,55815252,94244699,82229295,12015405,55815252
자이글(주),234920,2019/12,,,,,62583261,51663681,10919580,29702460
자이글(주),234920,2020/12,,,,,62633540,52006765,10626774,18040648
자이글(주),234920,2021/12,,,,,58413883,45562244,12851639,20245590
자이글(주),234920,2022/12,,,,,61044130,41709024,19335106,14993012
자이에스앤디(주),317400,2018/12,,,,,137743928,38215437,99528491,212696333
자이에스앤디(주),317400,2019/12,,,,,278480541,145135273,133345268,277945339
자이에스앤디(주),317400,2020/12,,,,,413286395,162543241,250743154,356212405
자이에스앤디(주),317400,2021/12,544345862,308346205,235999657,435730829,540034517,304034860,235999657,435730829
자이에스앤디(주),317400,2022/12,1952688130,722054388,1230633743,2479010933,753639957,469400144,284239813,589689077
자이에스앤디(주),317400,2023/12,1569164881,793535252,775629629,2374632696,759414540,470171626,289242914,555100532
자화전자(주),033240,2018/12,352202849,276961702,75241146,358342443,331501897,263012850,68489047,343522700
자화전자(주),033240,2019/12,348455187,278601830,69853357,363027537,335195830,272070181,63125649,368553801
자화전자(주),033240,2020/12,355988092,272453013,83535079,300686814,345080302,270265401,74814901,249070668
자화전자(주),033240,2021/12,437943843,298744499,139199345,347854511,419071823,284575101,134496722,294302594
자화전자(주),033240,2022/12,505788674,343157742,162630932,292333491,468154329,332173858,135980471,247111659
자화전자(주),033240,2023/12,692647471,379749978,312897493,503330315,642903863,369971739,272932124,449417240
재영솔루텍(주),049630,2018/12,160924266,42327400,118596865,128598548,152513852,35792447,116721405,125352910
재영솔루텍(주),049630,2019/12,164461895,55708645,108753250,133357975,150823406,48943009,101880397,130956325
재영솔루텍(주),049630,2020/12,169114367,47199834,121914532,91757895,160243808,45128065,115115744,88642656
재영솔루텍(주),049630,2021/12,191426916,60776024,130650892,94880648,177022362,55005755,122016607,95208025
재영솔루텍(주),049630,2022/12,201387068,62604235,138782832,119577087,206165432,67327681,138837752,119360537
전방(주),000950,2018/12,364005282,124979263,239026018,149325046,367144361,127093630,240050731,148807196
전방(주),000950,2019/12,386595115,131324844,255270270,137483748,388742852,132404263,256338590,136971470
전방(주),000950,2020/12,373432831,140329877,233102954,105152228,374048025,140358249,233689775,104767955
전방(주),000950,2021/12,383313469,144025298,239288171,133745227,383061566,143580137,239481429,133745227
전방(주),000950,2022/12,304781349,210657995,94123353,124914049,304909327,210590967,94318361,124914049
전방(주),000950,2023/12,236979138,189819477,47159660,94772411,237659284,190304231,47355054,94772411
전진바이오팜(주),110020,2018/12,,,,,7119943,3910771,3209171,1384405
전진바이오팜(주),110020,2019/12,,,,,6411002,2898442,3512560,3948944
전진바이오팜(주),110020,2020/12,,,,,18694961,11282084,7412877,3866596
전진바이오팜(주),110020,2021/12,,,,,24817215,10795656,14021560,3214364
전진바이오팜(주),110020,2022/12,,,,,17867212,9508235,8358977,7794176
제너셈(주),217190,2018/12,,,,,46884413,14683147,32201266,26014333
제너셈(주),217190,2019/12,,,,,48774952,17364215,31410737,38688487
제너셈(주),217190,2020/12,,,,,54333771,16114006,38219765,41941655
제너셈(주),217190,2021/12,67876468,27574352,40302116,59727439,67867117,27565001,40302116,59727439
제너셈(주),217190,2022/12,79175398,40199380,38976018,59602938,78939084,40905941,38033144,61135219
제너셈(주),217190,2023/12,77782385,42427947,35354439,56453761,76614490,41787479,34827011,55881243
제룡산업(주),147830,2018/12,,,,,58914390,55303597,3610792,32042718
제룡산업(주),147830,2019/12,,,,,61520654,56848783,4671871,27124378
제룡산업(주),147830,2020/12,,,,,66150549,61540860,4609689,26566079
제룡산업(주),147830,2021/12,,,,,73657912,67556524,6101388,37415966
제룡산업(주),147830,2022/12,,,,,82848974,73736070,9112904,59307569
제룡산업(주),147830,2023/12,,,,,81473529,76165368,5308161,40895901
제룡전기(주),033100,2018/12,,,,,58998246,51276390,7721856,42493547
제룡전기(주),033100,2019/12,,,,,64293249,56056456,8236793,45214796
제룡전기(주),033100,2020/12,,,,,71229149,58778574,12450574,44195775
제룡전기(주),033100,2021/12,,,,,77411561,59153165,18258396,48783125
제룡전기(주),033100,2022/12,,,,,87891252,70829944,17061308,86061156
제룡전기(주),033100,2023/12,,,,,158673279,124804397,33868882,183941145
제이더블유생명과학(주),234080,2018/12,200859819,109257478,91602342,155230052,193040377,103112758,89927620,148855701
제이더블유생명과학(주),234080,2019/12,201403949,122615499,78788450,170220779,194214530,116649293,77565237,164559283
제이더블유생명과학(주),234080,2020/12,214402016,132493877,81908139,183521045,207798832,125668393,82130440,178530625
제이더블유생명과학(주),234080,2021/12,219466609,131492018,87974591,169816950,215979644,128602097,87377547,164109162
제이더블유생명과학(주),234080,2022/12,252942118,140332435,112609683,188931165,254329814,141174193,113155622,184874804
제이더블유생명과학(주),234080,2023/12,255836393,159393122,96443271,206860372,252393790,154287567,98106223,203040830
제이더블유신약(주),067290,2018/12,109205557,33278381,75927176,91776092,118471438,74832878,43638560,83627004
제이더블유신약(주),067290,2019/12,136854613,65935601,70919012,102531447,138193777,97377241,40816536,89979990
제이더블유신약(주),067290,2020/12,96327182,56341962,39985220,103802657,123740170,86366237,37373933,89993482
제이더블유신약(주),067290,2021/12,92004196,55183217,36820980,100966106,108669890,73288280,35381610,88573531
제이더블유신약(주),067290,2022/12,94093947,55692211,38401737,102710439,94955764,57740141,37215623,95703415
제이더블유신약(주),067290,2023/12,65618558,16444347,49174210,104234950,58341288,24160037,34181251,99557900
제이더블유중외제약(주),001060,2018/12,593791187,260111096,333680091,537181974,591209476,257549602,333659874,537181974
제이더블유중외제약(주),001060,2019/12,573207865,230091819,343116046,511335343,568409023,228323080,340085943,510602018
제이더블유중외제약(주),001060,2020/12,549085029,207466874,341618154,547335708,536924132,206606608,330317523,542634874
제이더블유중외제약(주),001060,2021/12,633053136,188539530,444513607,606584945,553126253,206313088,346813165,601815346
제이더블유중외제약(주),001060,2022/12,627972755,225759036,402213719,684351099,568816191,248893990,319922201,676886997
제이더블유중외제약(주),001060,2023/12,645038796,265440457,379598339,748526708,620504111,275167440,345336671,741062958
제이더블유홀딩스(주),096760,2018/12,1275635934,400997275,874638659,725381961,410276515,187725408,222551107,117576191
제이더블유홀딩스(주),096760,2019/12,1243461899,351617519,891844380,726423996,414945803,179410766,235535037,83624725
제이더블유홀딩스(주),096760,2020/12,1113573849,324351406,789222443,781514840,397674706,194911068,202763638,88888149
제이더블유홀딩스(주),096760,2021/12,1065779475,304823145,760956331,788936981,392994243,189361794,203632449,84127363
제이더블유홀딩스(주),096760,2022/12,1157579707,333262773,824316934,864536431,407982955,193932540,214050415,92570335
제이더블유홀딩스(주),096760,2023/12,1176266428,348754720,827511708,928071671,404669262,193544041,211125221,87308424
제이스코홀딩스(주),023440,2018/12,,,,,88607499,59627504,28979995,30535366
제이스코홀딩스(주),023440,2019/12,,,,,83854959,61039620,22815339,25110218
제이스코홀딩스(주),023440,2020/12,,,,,99498675,62026092,37472583,37520549
제이스코홀딩스(주),023440,2021/12,,,,,140389189,80801525,59587663,84471063
제이스코홀딩스(주),023440,2022/12,,,,,136600202,63171564,73428638,84143042
제이씨케미칼(주),137950,2018/12,173053734,68268292,104785441,181260903,179650243,89691539,89958703,159857878
제이씨케미칼(주),137950,2019/12,236992374,90836500,146155875,202369461,236690810,107116851,129573960,177024604
제이씨케미칼(주),137950,2020/12,240970310,98040591,142929719,267695380,237961779,115738605,122223174,234687924
제이씨케미칼(주),137950,2021/12,320805327,128530128,192275199,392923291,288717082,144878367,143838715,351760150
제이씨케미칼(주),137950,2022/12,308044366,143117436,164926931,511666318,289217702,166197314,123020388,449867167
제이씨케미칼(주),137950,2023/12,300138377,160730994,139407382,439247116,278291481,182499534,95791947,374369996
제이씨현시스템(주),033320,2018/12,133252452,88478695,44773757,274682918,115785598,72571262,43214337,229670368
제이씨현시스템(주),033320,2019/12,130349962,88455611,41894351,209199780,110855644,71739680,39115964,171196283
제이씨현시스템(주),033320,2020/12,141651721,99668173,41983548,239786509,116687808,78586084,38101724,190462430
제이씨현시스템(주),033320,2021/12,162367590,114304705,48062885,265435921,128295993,87852525,40443468,198973128
제이씨현시스템(주),033320,2022/12,160640901,112613714,48027187,200564472,136946352,84089049,52857303,144296413
제이씨현시스템(주),033320,2023/12,146470300,109553640,36916660,211562472,123888864,83382273,40506591,165795951
제이엔케이히터(주),126880,2018/12,204749325,53190765,151558560,150460311,195184203,49175609,146008593,114644019
제이엔케이히터(주),126880,2019/12,176697329,89041221,87656108,225530641,158379965,82510199,75869766,197512325
제이엔케이히터(주),126880,2020/12,189586428,104631744,84954684,191860473,173226869,95904803,77322065,165904140
