회사명,거래소코드,회계년도,총자본증가율(IFRS연결),정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),종업원수증가율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),자기자본순이익률(IFRS연결),금융비용부담률(IFRS연결),수지비율(관계기업투자손익 제외)(IFRS연결),사내유보 대 자기자본비율(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),순운전자본회전률(IFRS연결),운전자본회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),노동장비율(IFRS연결),기계장비율(IFRS연결),자본집약도(IFRS연결),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),1주당순이익(IFRS연결)(원),1주당 CASH FLOW(IFRS연결)(원),유보율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자기자본구성비율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),재고자산 대 순운전자본비율(IFRS연결),매출채권 대 매입채무비율(IFRS연결),부채비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),[제조]자산(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]당기순이익(손실)(IFRS연결)
에이치엘디앤아이한라(주),014790,2012/12,11.4,0,0,-4.15,14.91,,7.02,-9.89,-11.8,-28.19,-29.42,4.14,113.55,,0.66,2.85,0.87,1.17,1.58,4.51,3.31,0.58,0.27,,,,,-1.9,-12.84,-7881,-9476.71,415.02,-151.95,-3.02,0,21.5,93.97,70.52,5.17,0,131.93,365.14,0.67,1.12,0.53,0.84,73564.45,,3149695355,1986349612,1846825083,336030079,-234344584
에이치엘디앤아이한라(주),014790,2013/12,-16.71,0,0,-15.86,0.82,,3.98,-12.52,-22.91,-39.11,-70.16,4.8,121.54,,0.69,3.12,0.89,1.35,1.77,5.64,4.22,0.64,0.19,,,,,-9.21,-88.64,-6829,551.1,183.15,-1106.31,-12.07,0,23.06,83.98,65,5.69,0,79.78,333.57,-5.82,-9.44,-4.48,-5.87,53149.92,,2623391099,2002724809,1923030571,330423423,-458732879
에이치엘디앤아이한라(주),014790,2014/12,-20.53,0,0,-26.22,-4.97,,10.61,1.96,-8.33,7.08,-30.51,4.77,106.81,,0.81,3.62,1.04,1.61,1.96,9.02,6.41,0.75,0.09,,,,,7.5,58.55,-1902,1226.74,105.74,804.21,8.21,125.66,21.48,90.4,79.5,11.19,0,72.73,365.53,2.23,3.95,1.75,1.92,44689.21,,2084759758,1903285090,1701333413,164702299,-158563934
에이치엘디앤아이한라(주),014790,2015/12,9.63,-16.89,0,-28.5,-2.52,,11.63,1.67,-6.17,8.03,-30.41,4.45,104.63,,0.85,4.81,1.03,1.77,2.02,14.33,9.36,0.73,0.05,,,,,7.88,32.51,-1359,2160.88,43.46,1176.05,9.7,101.76,14.14,57.87,50.52,6.8,0,61.64,606.99,3.74,7.48,3.21,3.95,42484.46,,2285444643,1855269348,1639412386,184897468,-114411494
에이치엘디앤아이한라(주),014790,2016/12,-9.26,208.55,0,9.19,-1.26,,13.64,5.21,0.55,28.3,3.2,2.42,97.4,,0.84,5.43,0.99,1.89,2.22,12.54,8.48,0.75,0.06,,,,,12.54,48.08,122,4587.58,46.58,1764.54,14.2,68.98,16.96,77.71,63.91,7.06,0,38.39,489.53,8.78,23.85,7.29,8.25,40403.76,,2073883264,1831824054,1582007047,154292706,10165369
에이치엘디앤아이한라(주),014790,2017/12,6.76,64.6,342.35,11.87,4.85,,14.52,8.19,2.43,42.24,12.8,1.6,96.17,,0.9,5.16,1.08,2.12,2.7,9.98,14.29,0.92,0.05,,,,,17,72.23,534,1649.48,66.13,4449.74,19.59,47.32,17.73,76.47,57.53,3.52,0,32.2,463.91,7.82,17.88,6.44,7.42,41153.45,,2214101549,1920605105,1641660829,121714873,46610950
에이치엘디앤아이한라(주),014790,2018/12,-18.99,-61.74,-126.72,-33.27,-31.22,,12.65,4.55,-0.91,18.28,-3.89,1.31,98.66,,0.66,4.01,0.79,1.36,1.68,7.3,10.22,0.6,0.08,,,,,13.54,98.5,-142,2771.31,6.16,10562.93,18.38,62.52,14.81,80.96,70.14,7.5,0,54.76,575.21,6.89,28.35,5.87,7.97,27378.54,,1793753461,1320997313,1153849835,106989741,-12072114
에이치엘디앤아이한라(주),014790,2019/12,-11.46,12.53,0,2.23,-1.22,,13.21,5.19,0.21,25.7,0.97,1.62,99.57,,0.77,4.95,0.91,1.52,1.74,12.25,9.14,0.66,0.06,,,,,14.67,103.49,28,-2641.43,8.48,13116.82,17.86,67.33,16.44,69.68,62.02,8.02,0,56.79,508.34,0.16,0.36,0.13,0.16,26603.61,,1588187042,1304889862,1132475626,104720073,2723763
에이치엘디앤아이한라(주),014790,2020/12,4.12,42.79,4295.73,40.72,19.96,,12.14,6.18,7.02,30.43,34.98,1.44,92.01,,0.97,4.93,1.2,2.12,2.44,16.57,9.2,0.94,0.05,,,,,21.07,143.18,1239,-3836.89,51.82,28693.58,22.26,42.4,22.63,89.88,76.92,10.49,0,81.92,341.91,-12.42,-23.5,-9.61,-10.15,31913.11,,1653568578,1565317905,1375318453,93337074,109895932
에이치엘디앤아이한라(주),014790,2021/12,0,0,0,0,0,,12.51,5.33,6.77,18.87,23.62,1.01,95.06,,0.97,3.54,1.34,1.86,2.42,7.99,7.03,1.02,0.11,,,,,20.62,267.13,1122,-769.77,69.83,41797.49,21.26,52.72,27.38,121.43,93.2,12.11,131.73,79.66,265.25,-3.42,-6.63,-2.48,-2.56,30077.84,,1521351991,1475299062,1290695840,106015921,99926469
에이치엘디앤아이한라(주),014790,2022/12,9.6,-33.04,-74.48,2.57,-0.22,,9.88,3.57,1.71,12.47,5.95,1.13,97.58,,0.92,3.49,1.26,1.89,2.52,7.46,7.56,1.02,0.11,,,,,15.74,68.25,300,-311.86,74.19,62258.27,17.82,57.64,25.62,112.81,81.92,9.22,241.06,82.61,290.32,-2.12,-3.5,-1.57,-1.78,31179.4,,1667421795,1472088272,1326623918,92842962,25099610
에이치엘만도(주),204320,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3846455495,1721436297,1487093647,155081268,47893248
에이치엘만도(주),204320,2015/12,0,0,0,0,0,,14.17,5.01,2.45,19.45,9.52,0.59,95.89,,1.27,3.88,1.9,2.72,3.26,16.5,4.27,1.36,0.07,,,,,27.78,69.94,13433,23174.1,2726.36,166.58,21.81,60.45,32.83,100.52,83.93,10.32,3197.06,128.99,204.58,7.79,17.59,5.23,4.11,564258.5,,4159811032,5299190814,4548060754,485485452,129573846
에이치엘만도(주),204320,2016/12,7.32,14.82,58.59,10.8,10.7,,14.68,5.2,3.58,21.17,14.32,0.55,95.31,,1.36,4.07,2.04,2.9,3.46,17.84,4.43,1.52,0.06,,,,,28.9,74.82,21303,37289.06,3030.29,175.2,21.99,58.14,33.94,119.85,100.66,10.53,96.7,133.67,194.67,9.63,22.02,6.36,4.84,624652,,4464352802,5866371813,5005391893,555974508,210079642
에이치엘만도(주),204320,2017/12,-0.3,-72.61,-97.6,-7.71,-3.1,,11.83,1.47,0.32,5.71,0.34,0.55,99.6,,1.28,3.88,1.9,2.76,3.27,17.49,4.03,1.45,0.06,,,,,23.77,59.31,511,29487.01,2789.77,130.13,18.61,72.08,31.73,103.45,87.41,6.08,464.57,136.82,215.17,10.32,23.42,7.04,5.52,605308.07,,4451024579,5684704725,5012183481,588994751,18250869
에이치엘만도(주),204320,2018/12,-0.31,136.35,2109.2,4.74,-0.35,,12.79,3.48,1.99,13.64,7.64,0.6,97.3,,1.27,3.91,1.89,2.84,3.37,17.92,4.09,1.46,0.06,,,,,26.67,65.11,2257,30544.39,2926.2,146.23,20.89,62.23,33.39,107.46,90.1,6.41,232.67,140.48,199.46,9.54,20.34,6.35,4.98,603192.1,,4437275124,5664832721,4940481413,526940520,112927633
에이치엘만도(주),204320,2019/12,3.57,10.72,4.6,6.77,5.6,,13.94,3.65,1.98,14.25,7.55,0.69,96.86,,1.32,3.9,2.01,2.93,3.49,18.25,4.44,1.56,0.06,,,,,27.78,68.37,2360,5803.36,3130.43,148.91,21.34,60.37,34.5,120.09,100.92,11.69,95.42,135.19,189.83,9.29,17.5,6.09,4.68,127390.21,,4595620752,5981877182,5147757101,615554009,118239649
에이치엘만도(주),204320,2020/12,7.46,-59.42,-94.76,8.32,-6.99,,12.04,1.59,0.25,5.38,0.37,0.68,99.91,,1.17,3.38,1.78,2.46,2.88,16.88,4.15,1.34,0.06,,,,,21.57,54.91,124,9157.69,3398.3,143.65,19.14,68.54,34.62,118.48,102.6,27.63,85.92,121.4,188.86,10.88,20.53,7.11,6.31,118480.53,,4938346285,5563504492,4893808904,580994257,13861438
에이치엘만도(주),204320,2021/12,0,0,0,0,0,,14.66,3.78,2.91,11.36,8.55,0.69,96.36,,1.08,3.01,1.68,2.09,2.56,11.3,4.52,1.21,0.11,,,,,25.34,70.06,3567,8788.61,4066.95,171.75,23.52,59.88,35.84,138.26,112.71,40.02,66.79,140.32,179.04,11.28,19.06,7.23,6.71,130915.89,,5704365860,6147433113,5246141565,668979503,178615842
에이치엘만도(주),204320,2022/12,2.48,6.8,-41.19,10.38,22.27,,13.38,3.3,1.57,11.49,4.78,0.51,97,,1.3,3.48,2.08,2.54,3.19,12.43,5.27,1.47,0.1,,,,,25.29,74.62,2096,-283.85,4499.02,187.47,19.67,59.82,38.9,138.57,107.64,22.88,80.19,151.17,157.1,5.59,9.66,3.42,2.66,160064.41,,5845841407,7516163841,6510129680,757932136,118287647
에이치엘비글로벌(주),003580,2012/12,-9.28,0,0,-10.5,-7.53,,-2.86,-17.45,-22.79,-9.72,-12.11,5.66,122.23,,0.32,0.56,0.73,0.71,0.76,10.83,5.19,0.41,0.13,,,,,5.86,18.55,-856,-9.05,33.5,47.07,17.69,64.13,56.15,139.65,131.68,10.46,20.12,170.28,78.11,5.13,6.35,2.25,6.79,4586.82,,65291329,21625906,22244530,3154339,-4928547
에이치엘비글로벌(주),003580,2013/12,-10.36,0,0,-23.57,-9.5,,-2.52,-16.18,-46.67,-9.89,-26.44,6,144.77,,0.32,0.61,0.66,0.67,0.7,14.9,4.77,0.39,0.09,,,,,-0.26,-1.05,-1557,76.47,2.03,-4.15,-0.78,0,46.83,135.28,130.8,10.48,12.69,165.16,113.52,0.51,0.65,0.27,0.81,4151.1,,58528489,19571564,20064265,2674908,-9133709
에이치엘비글로벌(주),003580,2014/12,-2.96,0,0,7.6,16.82,,13.36,-0.82,-5.39,-0.7,-2.64,5.78,105.76,,0.4,0.85,0.74,0.73,0.76,21.81,5.64,0.42,0.05,,,,,11.59,61,-140,791.78,9.78,334.34,28.79,26.25,45.99,139.94,135.2,21.84,11.87,134.27,117.45,6.67,8.56,3.6,8.95,4849.52,,56795640,22864464,19809725,3241280,-1233511
에이치엘비글로벌(주),003580,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비글로벌(주),003580,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비글로벌(주),003580,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이치엘비글로벌(주),003580,2018/12,0,0,0,0,0,,17.95,-30.53,-90.01,-5.59,-16.42,14.41,183.72,,0.08,0.18,0.15,0.15,0.16,4.16,4.91,0.09,0,,,,,-3.62,-85.72,-546,25.44,511.35,-30500594.74,-43.78,0,45.22,140.97,135.88,35.11,12.44,2831.82,121.12,0.65,0.92,0.36,4.33,588.08,,159993622,13237690,10861279,6417962,-11915113
에이치엘비글로벌(주),003580,2019/12,-19.12,0,0,10.02,164.59,,43.18,-12.44,-65.29,-5.68,-31.73,16.51,159.28,,0.24,0.46,0.52,0.48,0.51,9.1,10.47,0.29,0,,,,,-7.04,-144.39,0,-236.45,432.43,-47954571.05,-26.01,0,62.65,184.87,170.48,59.29,16.95,814.33,59.62,-6.05,-11.17,-2.26,-8.34,1290.56,,129401749,35025713,19903111,19481332,-22868905
에이치엘비글로벌(주),003580,2020/12,1.06,0,0,-13.01,1,,13.21,-40.09,-85.01,-18.34,-41.41,10.61,166.87,,0.27,0.46,0.67,0.71,0.81,6.02,6.48,0.44,0,,,,,-8.76,-59.27,0,-416.57,302.76,-366.38,-32.37,0,56.3,130.54,107.73,46.17,74.67,450.7,77.63,-17.28,-29.18,-7.55,-27.91,1105.58,,130769263,35376822,30702622,18857296,-30074655
에이치엘비글로벌(주),003580,2021/12,25.31,0,0,63.49,27.33,,19.69,-29.62,-29.04,-14.27,-12.23,8.37,126.76,,0.31,0.48,0.84,0.89,1.04,5.9,6.51,0.5,0,,,,,5.12,45.06,-340,-143.63,411.78,272.11,18.61,142.7,69.18,131.71,114.14,18.98,55.4,467.79,44.55,-19.1,-27.03,-5.89,-21.41,1085.57,,163865354,45046153,36175881,22212592,-13082245
에이치엘비글로벌(주),003580,2022/12,-26.62,0,0,-40.69,-1.01,,18.96,-33.06,-34.18,-16.25,-13.44,10.31,130.27,,0.31,0.49,0.87,0.82,0.98,5.01,6.73,0.44,0,,,,,5.51,37.65,-273,-190.71,201.43,197.46,14.87,172.07,56.56,97.61,77.84,31.67,0,397.58,76.81,-13.44,-19.21,-5.84,-15.74,1052.53,,120246185,44591899,36135406,23196736,-15243254
에이치엘홀딩스(주),060980,2012/12,17.45,-12.15,-27.24,10.47,10.95,,13.98,5.06,3.2,17.19,11.37,0.48,95.75,,1.35,3.4,2.25,2.71,3.41,13.13,4.91,1.53,0.08,,,,,25.89,70.17,9065,7861.57,1609.12,166.66,20.65,61.49,38.85,128.13,100.33,14.2,98.83,121.16,157.42,9.56,22.09,5.85,4.66,259215.71,,4034737026,5059281113,4351919147,451433693,162055329
에이치엘홀딩스(주),060980,2013/12,25.84,22.32,9.17,9.83,11.36,,14.44,5.56,3.15,19.05,11.27,0.65,96.07,,1.24,3.43,1.93,2.55,3.15,13.46,5.33,1.45,0.08,,,,,22.75,69.5,9999,30406.2,1742.55,169.69,20.5,60.6,33.85,133.93,111.43,38.73,66.32,106.12,195.4,10.53,18.77,6.97,6.28,309313.44,,5077131602,5633845230,4820081939,500717134,177695697
에이치엘홀딩스(주),060980,2014/12,-66.92,-84.12,505.9,-44.56,-83.69,,14.69,5.41,117.73,3.73,83.96,1.01,95.06,,0.27,0.69,0.45,0.62,0.76,3.52,1.54,0.36,0.3,,,,,9.04,118.6,73032,13773.7,1577.32,268.45,16.52,55.49,56.28,162.72,126.45,57.69,57.83,127.31,77.68,51.77,71.08,22.64,41.38,61285.73,,1679435649,918655690,783662474,85279984,1081525566
에이치엘홀딩스(주),060980,2015/12,-4.37,93.05,-93.03,-0.74,-2.89,,19.78,10.76,8.93,10.17,8.23,0.36,90.01,,0.54,0.95,1.28,1.98,2.54,8.91,5.36,1.14,0.14,,,,,12.33,156.66,7046,3774.06,1564.99,359.16,22.2,45.14,58.7,114.97,89.62,39.5,169.36,135.45,70.37,18.64,25.32,7.7,13.86,82581.53,,1606041152,892102731,715625350,80504867,79677208
에이치엘홀딩스(주),060980,2016/12,19.18,20.76,0.23,1.09,12.23,,20.88,11.58,8.03,12.21,8.24,2.5,90.22,,0.57,1.05,1.24,2.35,3,10.91,5.73,1.25,0.11,,,,,12.87,77.4,7062,7956.09,1583.01,471.8,24.6,42.78,49.97,111.99,88.43,28.06,196.54,118.36,100.11,6.62,9.25,3.31,6.33,92677.57,,1914036710,1001167189,792093733,93174332,80406763
에이치엘홀딩스(주),060980,2017/12,-3.22,-45.91,-42.91,1.53,-7.89,,16.75,6.8,4.72,6.63,4.64,2.75,93.03,,0.49,0.98,0.98,2.21,2.79,10.53,5.53,1.08,0.1,,,,,9.22,73.62,4032,4865.01,1608.58,2059.5,18.53,39.48,50.41,84.4,66.8,24.79,0,91.66,98.38,7.54,10.76,3.74,7.51,85367.24,,1852322927,922195940,767744112,91763627,43520027
에이치엘홀딩스(주),060980,2018/12,-6.92,-8.26,-69.52,-7.33,-3.87,,14.72,6.49,1.48,6.39,1.46,2.55,96.11,,0.5,0.99,1,2.25,2.85,10.69,5.76,1.12,0.09,,,,,6.91,53.58,1232,75.33,1495.54,1400.59,13.45,44.62,50.18,126.92,99.99,29.49,100.05,104.29,99.27,3.11,4.53,1.55,3.01,82067.36,,1724148921,886548283,756068165,72968060,13104428
에이치엘홀딩스(주),060980,2019/12,2.1,31.13,213.2,2.41,-9.95,,19.9,9.45,5.14,8.61,4.69,3.04,93.56,,0.46,0.91,0.92,2.31,3,10.02,5.78,1.08,0.1,,,,,9.22,63.98,3921,4233.9,1508.53,1424.39,20.32,38.5,50.33,65.17,48.76,22.89,0,98.41,98.67,2.66,3.59,1.32,2.92,73904.29,,1760403391,798365159,639470038,83477349,41062916
에이치엘홀딩스(주),060980,2020/12,11.42,20.32,7.28,0.09,-7.84,,22.74,12.33,5.99,10.24,4.97,3.64,92.51,,0.4,0.83,0.76,2.12,2.8,8.68,6.26,0.89,0.11,,,,,8.42,65.61,4297,2216.09,1527.88,1326.31,22.43,33.28,45.22,78.82,60.09,30.03,0,98.56,121.16,3.21,4.12,1.76,4.69,70262.86,,1961514203,735797639,568492467,76558977,44095657
에이치엘홀딩스(주),060980,2021/12,17,54.16,141.19,14.16,41.5,,21.73,13.44,10.2,14.72,11.19,2.68,87.88,,0.49,1.1,0.88,2.46,3.16,11.08,6.92,1.13,0.09,,,,,11.26,103.08,10531,8090.31,1773.87,2045.64,24.81,23.66,44.2,91.02,71.98,32.24,0,96.69,126.22,4.21,5.74,2.35,5.18,99422.41,,2294958467,1041158412,814939335,86322586,106178135
에이치엘홀딩스(주),060980,2022/12,-0.66,-38.64,-97.09,-0.86,22.66,,16.33,6.72,0.19,8.5,0.31,2.35,99.01,,0.56,1.26,1,2.43,3.11,11.18,6.46,1.18,0.09,,,,,6.92,194.31,314,4673.64,1766.36,1054.7,12.34,46.94,44.09,98.06,76.06,23.78,0,90.27,126.81,5.24,7.42,2.93,5.23,121953.55,,2279864890,1277106070,1068595770,122663378,2480488
에이치엠엠(주),011200,2012/12,2.08,0,0,-42.18,8.44,,-1.4,-6.33,-12.28,-35.87,-73.11,3.26,111.45,,0.91,5.66,1.08,3.39,4,21.95,16.35,1.86,0.04,,,,,-1.44,-3.24,-6948,-2024.31,34.01,-179.94,-1.61,0,12.19,116.64,101.16,37.6,93.05,95.17,720.1,-1.6,-1.88,-1.4,-1.56,56058.38,,8982427000,8046896000,8159769000,396743000,-988556000
에이치엠엠(주),011200,2013/12,-1.56,0,0,-52.75,1.27,,1.38,-4.04,-8.76,-36.89,-95.74,2.78,105.81,,0.91,9.14,1.02,3.41,3.89,27.33,14.23,1.45,0.04,,,,,1.56,3.61,-4507,966.16,-39.39,195.23,1.69,248,7.78,54.19,47.87,19.87,0,96.47,1185.82,-0.86,-1.05,-0.79,-0.86,52198.25,,8842585000,8149334000,8036998000,441208000,-714020000
에이치엠엠(주),011200,2014/12,-17.83,0,0,27.46,-16.82,,2.24,-3.47,0.32,-34.22,7.04,3.63,104.63,,0.84,9.87,0.92,3.39,3.85,28.4,12.05,1.11,0.03,,,,,5.08,8.88,214,212.68,-34.77,1015.85,5.45,94.57,9.44,42.18,36.98,11.65,0,73.91,959.87,1.43,1.78,1.29,1.39,38832.59,,7265782000,6778608000,6626680000,386865000,21759000
에이치엠엠(주),011200,2015/12,-18.21,0,0,-68.77,-14.9,,1.44,-4.4,-11.8,-55.47,-171.63,4.33,111.19,,0.87,12.62,0.94,4.15,4.64,38.95,13.86,1.17,0.02,,,,,1,1.78,-3332,-744.31,-84.3,142.35,1.03,438.67,3.85,35.84,32.89,6.34,0,72.66,2499.12,-1.05,-1.23,-1.01,-1.04,27420.76,,5942501000,5768581000,5685762000,336352000,-680458000
에이치엠엠(주),011200,2016/12,-25.99,0,0,410.52,-20.52,,-11.27,-18.18,-9.99,-141.26,-81.1,3.96,106.84,,0.89,7.77,1,3.76,4.12,43.04,12.62,1.42,0.02,,,,,3.95,7.63,-5057,-3526.03,5.48,416.98,3.79,127.43,21.63,159.2,144.62,65.86,24.63,78.54,362.31,-11.54,-15.55,-9.04,-8.68,25300.85,,4398098000,4584810000,5101550000,316651000,-458201000
에이치엠엠(주),011200,2017/12,-18.09,0,0,-5.59,9.67,,-2.02,-8.09,-23.68,-44.02,-129.27,3.05,118.46,,1.26,5.44,1.63,3.76,4.11,43.56,14.87,2.41,0.02,,,,,-19.69,-49.2,-6219,-1452.16,-42.94,-541.92,-14.11,0,24.9,203.86,187.29,99.43,15.95,85.58,301.64,-16.9,-22.24,-12.69,-9.09,26514.2,,3602418000,5028016000,5129550000,305246000,-1190740000
에이치엠엠(주),011200,2018/12,14.41,0,0,16.06,3.86,,-5.3,-10.7,-15.14,-57.69,-81.8,2.98,114.13,,1.35,5.39,1.8,3.33,3.61,42.77,14.03,2.12,0.02,,,,,-7.64,-20.3,-4139,-1329.14,-34.2,-252.94,-6.03,0,25.23,158.07,146.18,50.91,20.48,104.24,296.42,-11.23,-14.49,-8.4,-6.63,16648.8,,4121440000,5222124000,5498944000,281836000,-790563000
에이치엠엠(주),011200,2019/12,73.73,0,0,4.86,5.57,,-0.07,-5.44,-10.7,-28.14,-55.46,7.03,109.99,,0.98,5.18,1.2,3.47,3.79,41.33,12.11,1.85,0.02,,,,,7.4,50.84,-3353,1254.14,-31.6,418.99,9.61,42.31,15.23,84.77,76.73,38.31,0,100.35,556.71,-0.14,-0.17,-0.12,-0.16,17314.43,,7160187000,5513089000,5517219000,295564000,-589837000
에이치엠엠(주),011200,2020/12,30.91,0,0,54.94,16.33,,20.03,15.29,1.93,70.59,8.92,6.21,98.15,,0.78,4.62,0.93,3.5,3.8,44.5,11.47,1.56,0.02,,,,,14.6,70.88,103,4423.69,3.29,1135.16,21.33,18.7,18.01,77.66,72.35,39.6,0,149.02,455.11,11.76,14.78,9.64,14.09,20141.54,,9373360000,6413270000,5128828000,303661000,123966000
에이치엠엠(주),011200,2021/12,90.71,652.21,4207.93,513.82,115.09,,56.24,53.48,38.69,122.48,88.62,2.32,62.76,,1.01,2.29,1.81,2.51,2.6,67.76,14.87,1.68,0.02,,,,,37.28,252.44,13506,18513,323.58,17934.64,48.31,5.44,57.94,347.29,337.23,68.32,4.07,216.47,72.58,59.28,76.58,24.93,32.31,34026.65,,17876100000,13794148000,6036421000,380205000,5337151000
에이치엠엠(주),011200,2022/12,45.3,34.89,88.97,99.73,34.71,,56.21,53.55,54.27,64.11,64.97,0.6,50.81,,0.85,1.2,2.9,1.61,1.65,64.15,17.19,1.35,0.02,,,,,44.9,347.39,20556,19764.51,746,32907.44,62.76,4.52,79.65,695.99,680.14,242.73,2.66,196.69,25.55,178.07,242.71,36.24,50.65,32448.42,,25973455000,18582770000,8136717000,494498000,10085439000
에이케이홀딩스(주),006840,2012/12,-22.68,-61.95,343.78,5.97,-69.51,,13.96,6.32,44.44,7.06,51.91,1.28,92.48,,0.6,1.12,1.31,1.66,2.28,6.14,3.45,0.83,0.4,,,,,8.64,100.28,22933,1929.45,572.29,278.83,12.49,38.87,66.63,96.43,70.59,10.74,0,254.05,50.08,14.54,19.38,4.85,7.01,52029.14,,618727330,428068164,368310967,32690254,190249473
에이케이홀딩스(주),006840,2013/12,283.85,302.51,-55.86,18.31,423.51,,17.46,4.86,4.83,20.81,20.4,1.2,93.94,,1.5,4.28,2.3,5.28,6.71,24.8,11.68,1.91,0.05,,,,,15.94,35.53,7296,16187.66,649.58,577.44,16.89,29.14,26.74,51.97,41.5,7.76,0,110.16,274,5.7,10.11,4.18,4.43,198775.13,,2374994472,2240972021,1849771603,282253346,108312126
에이케이홀딩스(주),006840,2014/12,16.76,35.4,-17.92,31.16,28.24,,25.24,5.13,3.28,20.18,13.36,1.22,96.17,,1.12,3.93,1.56,3.68,4.82,15.49,9.11,1.37,0.06,,,,,17.88,37.73,5549,17979.37,759.68,596.76,17.26,35.74,29.82,67.59,49.58,10.6,0,85.86,235.32,10.33,19.15,7.25,7,235143.26,,2773153876,2873874157,2148505513,577851450,94294011
에이케이홀딩스(주),006840,2015/12,-10.01,-27.93,0,0.29,-2.32,,29.82,3.79,-1.33,12.3,-7.68,1.66,100.69,,1.07,3.25,1.59,3.07,4.02,12.98,10.12,1.29,0.07,,,,,18.06,49.23,-3334,10662.12,762.09,579,16.05,48.45,36.13,78.61,62.12,22.23,0,69.9,176.79,11.32,22.42,7.23,6.43,211899.22,,2495514993,2807147867,1970075403,730756304,-37443062
에이케이홀딩스(주),006840,2016/12,9.87,100.98,0,10.61,4.09,,31.49,7.31,4.56,22.34,12.19,0.83,93.51,,1.12,3.05,1.76,2.72,3.34,14.57,11.9,1.24,0.06,,,,,26.49,80.49,5585,24027.54,851.93,979.77,24.86,35.74,36.89,89.74,74.69,29.54,0,69.82,171.1,13.28,31.96,8.38,7.86,220556.15,,2741946503,2921831064,2001793180,706368179,133322341
에이케이홀딩스(주),006840,2017/12,7.4,24.32,38.36,13.07,16.11,,31.37,7.83,5.47,24.56,15.08,0.63,93.07,,1.19,3.14,1.93,2.83,3.42,16.32,12.43,1.35,0.05,,,,,28.07,88.82,7727,21206.43,974.35,1003.83,24.36,35.19,39.12,93.19,76.53,25.27,0,76.87,155.61,16.71,39.41,10.17,8.83,256081.45,,2944784347,3392454611,2328175652,798637691,185414017
에이케이홀딩스(주),006840,2018/12,15.39,1.53,7.29,20.48,9.4,,28.17,7.27,5.57,20.54,13.82,0.51,92.9,,1.17,2.83,2,2.94,3.57,16.69,13.54,1.44,0.05,,,,,29.43,76.66,8224,23948.39,1184.69,972.1,26.94,40.37,43.38,98.17,81.12,38.42,0,81.97,130.54,15.55,38.31,8.8,8.06,280140.86,,3397931239,3711183103,2665568343,775896863,206620399
에이케이홀딩스(주),006840,2019/12,27.37,-51.31,-73.55,-2.11,1.3,,24.66,3.49,1.53,9.05,3.38,1.66,97.91,,0.97,2.59,1.56,2.85,3.49,15.64,13.72,1.36,0.06,,,,,22.01,72.58,2168,20697.38,1157.72,751.15,25.33,49.95,33.04,84.82,68.61,18.2,0,84.73,202.67,10.2,17.44,6.83,7.87,283791.26,,4327964555,3759542063,2832480229,795724942,57377833
에이케이홀딩스(주),006840,2020/12,-4.06,0,0,-19.18,-30.31,,17.67,-8.46,-10.14,-16.57,-20.57,2.48,112.73,,0.62,1.96,0.9,2.09,2.59,10.68,10.03,0.92,0.08,,,,,10.3,32.28,-11795,-14471.83,918.18,320.25,16.33,90.71,29.95,73.54,58.84,25.15,0,88.14,233.9,1.42,2.05,0.99,1.57,197770.53,,4152091609,2619977218,2157041981,684490055,-265775058
에이케이홀딩스(주),006840,2021/12,9.55,0,0,-10.33,20.91,,15.99,-5.23,-6.29,-13.55,-17.56,2.18,107.61,,0.73,2.59,1.01,2.5,3.29,10.35,11.94,1.05,0.08,,,,,10.19,30.24,-8534,-737.21,813.95,272.81,14.64,77.57,26.43,72.19,52.15,27.49,0,81.39,278.32,-3.01,-4.51,-2.21,-3.18,239115.69,,4548736657,3167699652,2661268850,672145746,-199326057
